Package,Zone,Dist,Mandal,GPName,zonemandalgp,LGDCode,uscno,areacode,billmonth,billdate,billno,totalbillamt,unit,arrearamount
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,VENUGOPALPUR,GP,201962,1013500366,10135,07-2022,"Jul 2, 2022 12:42:26 PM",012207A0079,1463,111,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,VENUGOPALPUR,GP,201962,1013500366,10135,06-2022,"Jun 2, 2022 8:37:58 AM",012206A0001,172,0,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,KASBE KATKUR,GP,201946,1011700572,10117,11-2022,"Nov 14, 2022 9:10:55 AM",012211A1251,7447,73,6508
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,KASBE KATKUR,GP,201946,1011700572,10117,10-2022,"Oct 12, 2022 1:48:38 PM",012210A1260,6508,53,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,GANDILACHAKKAPET,GP,201943,1011500521,10115,11-2022,"Nov 3, 2022 10:42:19 AM",012211A0006,8066,150,6376
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,GANDILACHAKKAPET,GP,201943,1011500521,10115,10-2022,"Oct 8, 2022 10:05:05 AM",012210A0333,6376,85,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,MANDEPALLY,GP,201948,1011901510,10119,11-2022,"Nov 11, 2022 10:29:12 AM",012211A0719,18073,279,15107
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,MANDEPALLY,GP,201948,1011901510,10119,10-2022,"Oct 12, 2022 4:49:48 PM",012210A1226,15107,187,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,GOPALRAOPALLY,GP,201944,1011400907,10114,11-2022,"Nov 11, 2022 10:11:40 AM",002211A0437,4018,90,2929
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,GOPALRAOPALLY,GP,201944,1011400907,10114,10-2022,"Oct 7, 2022 6:10:46 AM",002210A0299,2929,86,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,GOPALRAOPALLY,GP,201944,1011400907,10114,09-2022,"Sep 3, 2022 12:09:41 PM",002209A0207,1873,70,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,GOPALRAOPALLY,GP,201944,1011400907,10114,08-2022,"Aug 4, 2022 3:08:23 PM",002208A0356,1116,74,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,GOPALRAOPALLY,GP,201944,1011400907,10114,07-2022,"Jul 5, 2022 8:07:08 AM",002207A0431,175,0,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,LAXMIPUR,GP,201947,1011800696,10118,11-2022,"Nov 21, 2022 7:11:15 AM",352211A0792,5366,30,4877
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,LAXMIPUR,GP,201947,1011800696,10118,10-2022,"Oct 12, 2022 4:10:19 PM",132210A0828,4877,30,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,NARSIMHULAPALLY,GP,201950,1012200329,10122,11-2022,"Nov 7, 2022 8:11:09 AM",322211A0383,7456,198,5295
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,NARSIMHULAPALLY,GP,201950,1012200329,10122,10-2022,"Oct 9, 2022 10:10:14 AM",322210A0466,5295,106,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,CHINNALINGAPUR,GP,201940,1011200799,10112,11-2022,"Nov 4, 2022 3:11:49 PM",002211A0146,2823,27,2378
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,CHINNALINGAPUR,GP,201940,1011200799,10112,10-2022,"Oct 7, 2022 12:10:18 PM",002210A0342,2378,63,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,CHINNALINGAPUR,GP,201940,1011200799,10112,09-2022,"Sep 3, 2022 4:09:12 PM",002209A0263,1519,99,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,CHINNALINGAPUR,GP,201940,1011200799,10112,08-2022,"Aug 7, 2022 6:08:10 PM",002208A0452,504,0,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,CHINNALINGAPUR,GP,201940,1011200799,10112,07-2022,"Jul 5, 2022 12:07:03 PM",002207A0462,175,0,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMACHANDRAPUR,GP,201956,1012800647,10128,11-2022,"Nov 11, 2022 10:11:05 AM",002211A0444,1527,40,983
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMACHANDRAPUR,GP,201956,1012800647,10128,10-2022,"Oct 10, 2022 12:10:17 PM",002210A0479,983,34,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMACHANDRAPUR,GP,201956,1012800647,10128,09-2022,"Sep 5, 2022 5:09:12 PM",002209A0469,473,4,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,RAMACHANDRAPUR,GP,201956,1012800647,10128,07-2022,"Jul 5, 2022 3:07:50 PM",002207A0472,188,11,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,NERELLA,GP,201951,1012300962,10123,11-2022,"Nov 11, 2022 9:11:03 AM",002211A0436,1692,0,1361
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,NERELLA,GP,201951,1012300962,10123,10-2022,"Oct 8, 2022 5:10:03 PM",002210A0449,1361,0,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,NERELLA,GP,201951,1012300962,10123,09-2022,"Sep 3, 2022 5:09:46 PM",002209A0279,1026,49,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,NERELLA,GP,201951,1012300962,10123,08-2022,"Aug 7, 2022 6:08:58 PM",002208A0456,504,0,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,NERELLA,GP,201951,1012300962,10123,07-2022,"Jul 5, 2022 3:07:37 PM",002207A0471,175,0,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,JILLELLA,GP,201945,1011602587,10116,11-2022,"Nov 4, 2022 2:11:40 PM",002211A0124,10019,337,6422
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,JILLELLA,GP,201945,1011602587,10116,10-2022,"Oct 7, 2022 12:10:04 PM",002210A0373,6422,544,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,JILLELLA,GP,201945,1011602587,10116,09-2022,"Sep 3, 2022 5:09:58 PM",002209A0280,671,0,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,JILLELLA,GP,201945,1011602587,10116,08-2022,"Aug 7, 2022 6:08:50 PM",002208A0453,504,0,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,JILLELLA,GP,201945,1011602587,10116,07-2022,"Jul 5, 2022 12:07:10 PM",002207A0465,175,0,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,MALLAPUR,GP,278381,1012000221,10120,11-2022,"Nov 11, 2022 9:11:25 AM",002211A0418,2508,54,1733
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,MALLAPUR,GP,278381,1012000221,10120,10-2022,"Oct 10, 2022 11:10:43 AM",002210A0473,1733,41,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,MALLAPUR,GP,278381,1012000221,10120,09-2022,"Sep 5, 2022 4:09:58 PM",002209A0459,1174,60,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,MALLAPUR,GP,278381,1012000221,10120,08-2022,"Aug 7, 2022 6:08:22 PM",002208A0455,505,5,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,MALLAPUR,GP,278381,1012000221,10120,07-2022,"Jul 5, 2022 3:07:21 PM",002207A0469,176,9,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,SHABASPALLI,GP,200998,2024700213,20247,11-2022,"Nov 3, 2022 4:30:16 PM",022211A0004,23312,194,21193
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,SHABASPALLI,GP,200998,2024700213,20247,10-2022,"Oct 4, 2022 1:14:48 PM",022210A0004,21193,225,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,KODIMUNJA,GP,202081,2024400436,20244,11-2022,"Nov 3, 2022 4:26:56 PM",022211A0002,12778,25,12343
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,KODIMUNJA,GP,202081,2024400436,20244,10-2022,"Oct 4, 2022 1:11:06 PM",022210A0002,12343,78,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,ANUPURAM,GP,202070,2024100781,20241,11-2022,"Nov 13, 2022 1:11:33 PM",382211A1183,330,98,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,ANUPURAM,GP,202070,2024100781,20241,10-2022,"Oct 12, 2022 9:10:53 AM",382210A1172,510,118,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,RUDRARAM,GP,202091,2024500974,20245,11-2022,"Nov 21, 2022 4:09:59 PM",022211A1053,7928,30,7433
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,RUDRARAM,GP,202091,2024500974,20245,10-2022,"Oct 9, 2022 9:10:51 AM",422210A0227,7433,280,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,SANKEPALLY,GP,202092,2024600680,20246,11-2022,"Nov 16, 2022 4:08:35 PM",022211A1286,4808,100,5872
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,AREPALLY,GP,202071,2020700218,20207,11-2022,"Nov 12, 2022 12:11:09 PM",LL2211A0788,11805,93,10699
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,AREPALLY,GP,202071,2020700218,20207,10-2022,"Oct 12, 2022 4:48:44 PM",022210A1034,10699,136,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,GURRAMVANIPALLI (R R) COLONY,GP,278414,2024800017,20248,11-2022,"Nov 12, 2022 12:23:10 PM",022211A1283,11435,56,10716
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,GURRAMVANIPALLI (R R) COLONY,GP,278414,2024800017,20248,10-2022,"Oct 6, 2022 4:10:27 PM",392210A0415,10716,29,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHEERLAVANCHA (RR) COLONY,GP,281743,2024200838,20242,11-2022,"Nov 12, 2022 9:18:17 AM",022211A0719,21125,303,17918
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHEERLAVANCHA (RR) COLONY,GP,281743,2024200838,20242,10-2022,"Oct 7, 2022 9:10:16 AM",72210A0298,17918,259,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHEERLAVANCHA (RR) COLONY,GP,281743,2024200838,20242,09-2022,"Sep 4, 2022 8:09:01 AM",472209A0227,15160,381,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHEERLAVANCHA (RR) COLONY,GP,281743,2024200838,20242,07-2022,"Jul 4, 2022 6:28:11 PM",202207A0305,11295,338,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHEERLAVANCHA (RR) COLONY,GP,281743,2024200838,20242,05-2022,"May 7, 2022 6:43:15 AM",022205A0254,7719,206,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHEERLAVANCHA (RR) COLONY,GP,281743,2024200838,20242,04-2022,"Apr 5, 2022 5:47:07 PM",022204C4087,5463,127,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHEERLAVANCHA (RR) COLONY,GP,281743,2024200838,20242,03-2022,"Mar 3, 2022 3:42:02 PM",022203C2817,4190,77,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHEERLAVANCHA (RR) COLONY,GP,281743,2024200838,20242,02-2022,"Feb 2, 2022 4:08:19 PM",022202C1550,3343,62,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHEERLAVANCHA (RR) COLONY,GP,281743,2024200838,20242,01-2022,"Jan 5, 2022 10:58:31 AM",022201C0323,2609,64,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHEERLAVANCHA (RR) COLONY,GP,281743,2024200838,20242,12-2021,"Dec 6, 2021 11:08:06 AM",022112A0529,1860,0,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHEERLAVANCHA (RR) COLONY,GP,281743,2024200838,20242,11-2021,"Nov 12, 2021 12:57:56 PM",022111F8483,1550,0,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHANDRAGIRI,GP,202075,2021400370,20214,11-2022,"Nov 5, 2022 12:05:54 PM",022211A0452,679,136,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHANDRAGIRI,GP,202075,2021400370,20214,10-2022,"Oct 9, 2022 11:10:44 AM",392210A1071,579,120,
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,CHANDURTHI,Mandal,4999,8080402038,80804,11-2022,"Nov 13, 2022 10:11:23 AM",582211A1203,72163,1416,55883
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,CHANDURTHI,Mandal,4999,8080402038,80804,10-2022,"Oct 10, 2022 9:10:01 AM",582210A1199,215062,1453,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,Mandal,5007,3030104208,30301,11-2022,"Nov 14, 2022 9:11:37 AM",922211A0743,73936,1409,57891
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,Mandal,5007,3030104208,30301,10-2022,"Oct 12, 2022 9:10:32 AM",922210A0999,240607,1388,
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,VEERNAPALLE,Mandal,7241,6062701844,60627,10-2022,"Oct 10, 2022 1:10:46 PM",112210A0568,138074,1617,119363
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLI,Mandal,7238,1013404077,10134,11-2022,"Nov 17, 2022 11:11:07 AM",292211A0827,230733,2196,205058
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLI,Mandal,7238,1013404077,10134,10-2022,"Oct 10, 2022 9:10:19 AM",292210A0808,205058,1842,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLI,Mandal,7238,1013404077,10134,09-2022,"Sep 11, 2022 10:09:24 AM",292209A0804,183404,3721,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLI,Mandal,7238,1013404077,10134,07-2022,"Jul 3, 2022 11:16:33 AM",012207A0099,142270,1595,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLI,Mandal,7238,1013404077,10134,06-2022,"Jun 7, 2022 5:06:16 PM",292206A0778,123750,1953,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLI,Mandal,7238,1013404077,10134,05-2022,"May 11, 2022 8:05:39 AM",292205A0775,101426,2333,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLI,Mandal,7238,1013404077,10134,04-2022,"Apr 9, 2022 11:51:43 AM",292204B2560,74837,996,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLI,Mandal,7238,1013404077,10134,03-2022,"Mar 8, 2022 11:48:33 AM",292203B1391,64530,540,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLI,Mandal,7238,1013404077,10134,02-2022,"Feb 8, 2022 9:44:41 AM",292202B0239,58850,334,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLI,Mandal,7238,1013404077,10134,01-2022,"Jan 10, 2022 10:38:13 AM",292201A9069,55169,278,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLI,Mandal,7238,1013404077,10134,12-2021,"Dec 9, 2021 8:40:20 AM",012112B2169,52029,436,
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLI,Mandal,7238,1013404077,10134,11-2021,"Nov 9, 2021 3:48:06 PM",012111B1309,47437,503,
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,BOINPALLI,Mandal,4998,5050201961,50502,11-2022,"Nov 12, 2022 10:11:30 AM",002211A0961,96190,1937,73861
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,BOINPALLI,Mandal,4998,5050201961,50502,10-2022,"Oct 7, 2022 12:10:04 PM",682210A1044,209415,1448,
Package-C,KARIMNAGAR,SIRCILLA,YELLAREDDIPET,YELLAREDDIPET,Mandal,5052,6060105027,60601,11-2022,"Nov 18, 2022 11:11:41 AM",102211A1981,82665,1456,66211
Package-C,KARIMNAGAR,SIRCILLA,YELLAREDDIPET,YELLAREDDIPET,Mandal,5052,6060105027,60601,10-2022,"Oct 11, 2022 10:10:34 AM",102210A1989,159747,1252,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUCHERLA,GP,201163,3030700628,30307,11-2022,"Nov 3, 2022 8:11:43 AM",132211A0067,18164,143,16555
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUSTAFANAGER,GP,201164,3030700628,30307,11-2022,"Nov 3, 2022 8:11:43 AM",132211A0067,18164,143,16555
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUCHERLA,GP,201163,3030700628,30307,10-2022,"Oct 3, 2022 10:10:38 AM",132210A0074,16555,343,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUSTAFANAGER,GP,201164,3030700628,30307,10-2022,"Oct 3, 2022 10:10:38 AM",132210A0074,16555,343,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUCHERLA,GP,201163,3030700628,30307,09-2022,"Sep 13, 2022 11:09:14 AM",132209A0800,12838,50,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUSTAFANAGER,GP,201164,3030700628,30307,09-2022,"Sep 13, 2022 11:09:14 AM",132209A0800,12838,50,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUCHERLA,GP,201163,3030700628,30307,07-2022,"Jul 11, 2022 1:08:56 PM",002207A0799,12265,44,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUSTAFANAGER,GP,201164,3030700628,30307,07-2022,"Jul 11, 2022 1:08:56 PM",002207A0799,12265,44,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUCHERLA,GP,201163,3030700628,30307,06-2022,"Jun 4, 2022 7:34:12 AM",002206A0073,11680,109,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUSTAFANAGER,GP,201164,3030700628,30307,06-2022,"Jun 4, 2022 7:34:12 AM",002206A0073,11680,109,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUCHERLA,GP,201163,3030700628,30307,05-2022,"May 4, 2022 10:07:55 AM",002205A0070,10409,0,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUSTAFANAGER,GP,201164,3030700628,30307,05-2022,"May 4, 2022 10:07:55 AM",002205A0070,10409,0,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUCHERLA,GP,201163,3030700628,30307,04-2022,"Apr 6, 2022 8:33:57 AM",002204A0085,10073,53,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUSTAFANAGER,GP,201164,3030700628,30307,04-2022,"Apr 6, 2022 8:33:57 AM",002204A0085,10073,53,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUCHERLA,GP,201163,3030700628,30307,03-2022,"Mar 8, 2022 12:14:45 PM",002203D0365,9407,94,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUSTAFANAGER,GP,201164,3030700628,30307,03-2022,"Mar 8, 2022 12:14:45 PM",002203D0365,9407,94,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUCHERLA,GP,201163,3030700628,30307,02-2022,"Feb 10, 2022 7:54:45 PM",002202B6467,8431,17,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUSTAFANAGER,GP,201164,3030700628,30307,02-2022,"Feb 10, 2022 7:54:45 PM",002202B6467,8431,17,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUCHERLA,GP,201163,3030700628,30307,01-2022,"Jan 8, 2022 10:48:25 AM",002201A0627,8083,5,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUSTAFANAGER,GP,201164,3030700628,30307,01-2022,"Jan 8, 2022 10:48:25 AM",002201A0627,8083,5,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUCHERLA,GP,201163,3030700628,30307,12-2021,"Dec 8, 2021 9:28:26 AM",002112A0712,7773,67,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUSTAFANAGER,GP,201164,3030700628,30307,12-2021,"Dec 8, 2021 9:28:26 AM",002112A0712,7773,67,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUCHERLA,GP,201163,3030700628,30307,11-2021,"Nov 12, 2021 1:26:18 PM",002111A1248,7001,41,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,MUSTAFANAGER,GP,201164,3030700628,30307,11-2021,"Nov 12, 2021 1:26:18 PM",002111A1248,7001,41,
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,MUSTABAD,Mandal,5033,7070204564,70702,10-2022,"Oct 10, 2022 9:12:35 AM",002210A1007,183356,1515,165684
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,KOLLAMADDI,GP,201159,3032100178,30321,11-2022,"Nov 16, 2022 12:20:31 PM",002211A0696,7092,79,6099
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LAXMIPOOR,GP,278371,3032100178,30321,11-2022,"Nov 16, 2022 12:20:31 PM",002211A0696,7092,79,6099
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,KOLLAMADDI,GP,201159,3032100178,30321,10-2022,"Oct 13, 2022 9:12:27 AM",002210A0747,6099,41,
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LAXMIPOOR,GP,278371,3032100178,30321,10-2022,"Oct 13, 2022 9:12:27 AM",002210A0747,6099,41,
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Konaraopet,GP,201501,4040701907,40407,11-2022,"Nov 5, 2022 3:11:34 PM",532211A0571,10793,179,9716
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Konaraopet,GP,201501,4040701907,40407,10-2022,"Oct 10, 2022 9:10:21 AM",532210A1189,9716,211,
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Kolanoor,GP,201500,4040601215,40406,11-2022,"Nov 10, 2022 12:11:37 PM",502211A0415,22324,315,18972
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Kolanoor,GP,201500,4040601215,40406,10-2022,"Oct 11, 2022 2:10:35 PM",502210A1093,18972,368,
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Kolanoor,GP,201500,4040601215,40406,09-2022,"Sep 8, 2022 12:09:50 PM",502209A0738,15094,456,
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Kolanoor,GP,201500,4040601215,40406,07-2022,"Jul 7, 2022 3:17:25 PM",002207A1096,10482,159,
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Kolanoor,GP,201500,4040601215,40406,06-2022,"Jun 10, 2022 11:42:24 AM",002206A1101,8706,157,
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Kolanoor,GP,201500,4040601215,40406,05-2022,"May 10, 2022 11:18:45 AM",002205A1097,6957,119,
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Kolanoor,GP,201500,4040601215,40406,04-2022,"Apr 9, 2022 12:05:38 PM",002204B3392,5555,115,
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Kolanoor,GP,201500,4040601215,40406,03-2022,"Mar 9, 2022 2:33:10 PM",002203E0797,4390,103,
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Kolanoor,GP,201500,4040601215,40406,02-2022,"Feb 10, 2022 12:37:57 PM",002202D9749,3332,117,
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Kolanoor,GP,201500,4040601215,40406,01-2022,"Jan 10, 2022 3:12:19 PM",002201D8673,2149,121,
Package-C,KARIMNAGAR,SIRCILLA,KONARAOPET,Kolanoor,GP,201500,4040601215,40406,12-2021,"Dec 9, 2021 5:30:01 PM",002112D7609,930,28,
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,NARSINGAPUR,GP,201016,8081701152,80817,11-2022,"Nov 2, 2022 2:11:56 PM",592211A0002,18469,7,18153
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,NARSINGAPUR,GP,201016,8081701152,80817,10-2022,"Oct 7, 2022 11:10:15 AM",592210A0867,18153,310,
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,CHIKKUDONIPALLI,GP,278404,9090501175,90905,11-2022,"Nov 13, 2022 5:11:03 PM",742211A0439,7979,2,7654
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,DACHARAM,GP,201131,9090501175,90905,11-2022,"Nov 13, 2022 5:11:03 PM",742211A0439,7979,2,7654
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,CHIKKUDONIPALLI,GP,278404,9090501175,90905,10-2022,"Oct 13, 2022 6:10:11 PM",742210A0381,7654,28,
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,DACHARAM,GP,201131,9090501175,90905,10-2022,"Oct 13, 2022 6:10:11 PM",742210A0381,7654,28,
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,THENIGUVARIPALLY,GP,201149,9092700612,90927,11-2022,"Nov 11, 2022 10:44:14 AM",002211A0176,9234,243,6631
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,THIPPAPURAM,GP,201150,9092700612,90927,11-2022,"Nov 11, 2022 10:44:14 AM",002211A0176,9234,243,6631
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,THENIGUVARIPALLY,GP,201149,9092700612,90927,10-2022,"Oct 10, 2022 9:02:37 AM",002210A0667,6631,206,
Package-C,KARIMNAGAR,SIRCILLA,ELLANTHAKUNTA,THIPPAPURAM,GP,201150,9092700612,90927,10-2022,"Oct 10, 2022 9:02:37 AM",002210A0667,6631,206,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA RURAL,MANGALAMPALLI,GP,201505,2022301065,20223,11-2022,"Nov 3, 2022 5:11:23 PM",392211A0131,10761,140,9180
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA RURAL,MARPAKA,GP,202085,2022301065,20223,11-2022,"Nov 3, 2022 5:11:23 PM",392211A0131,10761,140,9180
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA RURAL,MANGALAMPALLI,GP,201505,2022301065,20223,10-2022,"Oct 4, 2022 11:10:11 AM",392210A0121,9180,138,
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA RURAL,MARPAKA,GP,202085,2022301065,20223,10-2022,"Oct 4, 2022 11:10:11 AM",392210A0121,9180,138,
